District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
BELLARY,2012,Kharif,14820.0,7870.0,24.0410663802,7.1061278421,65.7363197561,20.8452215342,35.0895140039,24.7557138009,10.1003347739,0.0,sunflower
BENGALURU URBAN,2012,Kharif,1.0,1.0,20.1277099794,6.5572562899,57.1551012519,20.3044625897,35.1242820002,25.0743577089,11.7838467253,0.0,sunflower
BIDAR,2012,Kharif,2514.0,1364.0,24.7391529143,6.8751451273,59.2339801668,24.5745198113,35.5896484964,24.2029210543,10.4284371879,0.0,sunflower
BIJAPUR,2012,Kharif,23679.0,11090.0,22.6009910062,7.9317016317,68.1661479313,21.6656232862,36.3127199171,21.0509862801,13.3143851954,0.0,sunflower
CHAMARAJANAGAR,2012,Kharif,8933.0,1061.0,22.72376822,7.4137131818,66.8100291923,22.4490679856,35.4189473547,22.1573282384,10.3468913046,0.0,sunflower
CHIKBALLAPUR,2012,Kharif,42.0,21.0,23.9788501172,6.7480019026,68.8629810546,20.6868131859,35.8195247017,26.445323616,13.6899598128,0.0,sunflower
CHIKMAGALUR,2012,Kharif,3725.0,1097.0,22.5938850873,7.3077188676,64.3323602403,22.3076999637,35.1498908449,24.2835775148,12.9010444002,0.0,sunflower
CHITRADURGA,2012,Kharif,32354.0,15245.0,20.1452941689,7.3139804286,58.9128868019,22.0646021307,35.6331018123,22.8088433585,10.3992654624,0.0,sunflower
DAVANGERE,2012,Kharif,4107.0,2946.0,21.4860459231,6.5772509459,68.5017090812,21.1012695226,35.9995672748,21.3804927967,11.69519491,0.0,sunflower
DHARWAD,2012,Kharif,66.0,33.0,24.1332279361,7.3658144232,55.4759507724,21.2611120866,35.0567069936,21.8521379546,11.750318213,0.0,sunflower
GADAG,2012,Kharif,27967.0,12381.0,20.6993797652,6.6248872557,63.3335370753,23.1256802593,36.1930614777,22.1497916551,13.0240835174,0.0,sunflower
GULBARGA,2012,Kharif,23810.0,12079.0,20.9578808048,6.647003993,50.9248962268,21.1458277747,36.1791587568,26.4713079787,11.9557798538,0.0,sunflower
HASSAN,2012,Kharif,1125.0,360.0,22.1234976805,6.696214198,60.0363014029,20.2375289507,35.4246761329,26.7171357763,13.4319350301,0.0,sunflower
HAVERI,2012,Kharif,1026.0,199.0,23.4195069728,7.754150797,68.0547222835,24.8077068926,36.091497095,26.2230372755,13.7423978998,0.0,sunflower
KODAGU,2012,Kharif,4.0,2.0,22.6099412972,7.8593434542,50.7002969588,21.4044293252,35.7421456932,26.8819358618,13.5206742829,0.0,sunflower
KOPPAL,2012,Kharif,20085.0,16829.0,23.7079071899,6.8143761331,63.0207478535,24.583850072,36.5740325749,23.7234744499,10.1949754951,0.0,sunflower
MANDYA,2012,Kharif,8.0,4.0,22.7757158313,7.4591774764,59.8815838793,24.351896866,36.799559458,25.9281365475,13.5887204429,0.0,sunflower
MYSORE,2012,Kharif,1255.0,407.0,22.7073148807,7.9335838752,50.4369422037,22.6875606674,35.5712646812,23.8217580324,11.1303046924,0.0,sunflower
RAICHUR,2012,Kharif,25208.0,13698.0,21.8597019218,7.9139085784,56.9933169017,22.8124915696,35.638644542,25.1725994786,10.1217056024,0.0,sunflower
RAMANAGARA,2012,Kharif,40.0,20.0,24.2216609158,7.7417458993,50.3511977915,20.028375105,35.6730284457,21.240963367,12.7912225406,0.0,sunflower
SHIMOGA,2012,Kharif,25.0,13.0,22.6031871193,7.3718074192,56.8064919967,20.9184866021,35.3703616516,22.0395365902,11.4275840361,0.0,sunflower
TUMKUR,2012,Kharif,1686.0,1493.0,24.6637493634,7.6197400982,62.1239664172,20.6914705957,35.6801502416,22.1750039866,12.6039039831,0.0,sunflower
YADGIR,2012,Kharif,7824.0,2973.0,21.1987911572,7.8666099817,67.5537540969,24.7984992141,36.0292582978,22.4806600158,13.014421413,0.0,sunflower
BAGALKOT,2012,Whole Year,1797.0,9159.0,26.7569403795,6.2108166949,222.866068169,25.0315797698,20.6330221708,10.0477353002,8.7861027883,9.4533398505,turmeric
BANGALORE RURAL,2012,Whole Year,2.0,9.0,27.2063404372,6.0640042944,182.6358530526,28.8374574969,21.0155726132,10.0755834973,8.3284448367,8.0440900038,turmeric
BELGAUM,2012,Whole Year,3695.0,6980.0,24.6133565997,7.2909449996,226.7592508948,25.4877536552,21.5646626111,8.6544771677,8.0151688514,8.7290333783,turmeric
BIDAR,2012,Whole Year,130.0,610.0,25.2631505265,5.2269386275,283.6792955765,31.4670831243,21.7080764956,10.2344561383,8.7788162557,9.0496854865,turmeric
BIJAPUR,2012,Whole Year,62.0,113.0,27.6501996608,7.3484676253,240.9166678126,27.5644010981,20.5516023526,9.8510264162,9.6554958996,8.4686118095,turmeric
CHAMARAJANAGAR,2012,Whole Year,9327.0,49004.0,26.3027546574,7.2350137813,193.4448566406,30.1586437626,20.7062372302,8.2263993547,11.7418118558,10.9112469308,turmeric
CHIKBALLAPUR,2012,Whole Year,6.0,28.0,25.7400465429,6.1470773719,244.3844866541,31.1513737749,20.2271899304,9.3632508674,10.3426495315,10.4303285874,turmeric
CHIKMAGALUR,2012,Whole Year,13.0,61.0,25.6603294191,5.8907266585,269.8529768654,29.8991891802,21.533655295,9.6167225681,8.8798261116,10.1081633863,turmeric
DAKSHIN KANNAD,2012,Whole Year,60.0,282.0,27.8485493348,6.9334377735,156.1940979771,25.7108393424,21.5409198279,11.8206589488,9.7804827852,9.9866859207,turmeric
DAVANGERE,2012,Whole Year,3.0,14.0,24.5511722826,4.5071027882,271.3764280947,27.1432839484,21.3598371643,8.9838813631,8.4749676707,11.875417358,turmeric
DHARWAD,2012,Whole Year,4.0,19.0,26.3129366998,5.5685648859,191.8062619151,32.6903056714,21.045422997,9.0220119627,8.3730308516,10.663225782,turmeric
GADAG,2012,Whole Year,2.0,9.0,24.8188930009,7.1194549599,250.311844043,33.9161762275,20.1976644169,11.6059072863,8.9780462258,11.8531947896,turmeric
GULBARGA,2012,Whole Year,462.0,920.0,27.2209792339,6.2887140893,246.6853127082,30.3233900102,20.290342576,8.0608817307,10.8327439568,11.4780804404,turmeric
HASSAN,2012,Whole Year,278.0,1305.0,26.6498487034,4.7262957836,229.7093792486,28.8173059651,20.9157734727,8.3096407349,9.7428509637,10.4749274556,turmeric
HAVERI,2012,Whole Year,3.0,14.0,24.9009166159,7.386827132,233.4513307733,31.9508470391,20.1675132589,9.5664265498,8.0689196934,10.182835689,turmeric
MANDYA,2012,Whole Year,40.0,188.0,26.1360003563,7.0389269596,288.7073098908,31.5078784448,21.8281662525,8.5476829421,9.9394885989,11.7014678275,turmeric
MYSORE,2012,Whole Year,3540.0,21884.0,26.8002339514,7.3577856063,232.2569562789,28.1203464798,20.9972087184,9.5396577618,11.0829037429,10.0264645,turmeric
RAICHUR,2012,Whole Year,16.0,133.0,25.2726405112,5.7571255064,287.2013190294,26.8456691538,20.3876916914,10.3655098844,9.6683721695,9.3721094985,turmeric
RAMANAGARA,2012,Whole Year,8.0,38.0,26.1819374898,4.8413793493,155.8522098871,31.2257107276,21.2232583568,9.4738214471,10.1229681004,11.8780536736,turmeric
SHIMOGA,2012,Whole Year,118.0,1130.0,27.8997176554,5.294867209,251.2591740794,25.3694558985,20.9248817095,9.1356902047,10.5114802265,10.7984413736,turmeric
TUMKUR,2012,Whole Year,8.0,38.0,26.5990726255,6.1559240684,194.3177191513,27.0762114818,21.0619966473,10.9253972689,11.4716239616,8.4775487054,turmeric
UDUPI,2012,Whole Year,58.0,204.0,27.4848725601,6.4868071552,234.6666260272,26.9202728804,21.3434433378,11.8419529897,8.8907472969,11.9452623257,turmeric
UTTAR KANNAD,2012,Whole Year,56.0,263.0,26.1445580081,6.5437980145,265.6704346007,25.3760860426,20.6495074903,10.3604378451,10.9987921538,9.1174162306,turmeric
BANGALORE RURAL,2012,Kharif,10.0,5.0,22.1992141978,7.7702270924,65.5759391993,24.0801379551,18.3673452341,3.6257444794,9.5472239725,0.0,urad
BELGAUM,2012,Kharif,1202.0,314.0,18.3095719378,6.6409174833,74.0857560641,25.7632503462,22.5436165811,6.9674442565,10.0286418189,0.0,urad
BELLARY,2012,Kharif,16.0,8.0,29.2172734143,7.7686928779,64.8441602003,26.9951962776,22.4286158376,4.1653771345,9.2666000349,0.0,urad
BENGALURU URBAN,2012,Kharif,28.0,13.0,24.8019045183,7.3005223276,63.3630925722,26.9043661938,21.8268973938,5.1154324294,8.8550928634,0.0,urad
BIDAR,2012,Kharif,44231.0,28489.0,26.704596187,7.2809477699,62.4718931689,23.1392963145,18.9269522416,5.375251557,9.2058836691,0.0,urad
CHAMARAJANAGAR,2012,Kharif,8540.0,1517.0,22.696228711,7.6744185393,54.2223003289,26.2845889195,24.5545089977,4.5885585298,11.1631463131,0.0,urad
CHIKMAGALUR,2012,Kharif,258.0,29.0,27.5194817833,7.0473645125,55.3323841706,21.3627613832,24.1324659835,4.9241150807,10.5959614066,0.0,urad
CHITRADURGA,2012,Kharif,5.0,2.0,20.8924222648,7.0296772296,57.2148241118,21.9866394929,20.7703580861,6.9446701812,11.6345113506,0.0,urad
DAVANGERE,2012,Kharif,30.0,14.0,23.1733856746,7.4304904223,60.769650274,25.1182854877,18.9928008292,4.1890871807,10.3966337874,0.0,urad
DHARWAD,2012,Kharif,483.0,125.0,20.6206734608,6.7877316648,70.9083897887,23.9493535703,21.1139375315,3.3101460427,10.3156776912,0.0,urad
GADAG,2012,Kharif,3.0,1.0,27.613845439,6.7354414698,51.7598870241,26.1115591981,18.8172989724,6.03904128,8.4913734637,0.0,urad
GULBARGA,2012,Kharif,31178.0,16646.0,15.4216050535,7.1298679525,62.9435101831,23.0681717294,21.1133548524,4.412723055,9.243956282,0.0,urad
HASSAN,2012,Kharif,2909.0,144.0,19.5834237754,7.6304072553,65.1724428818,21.5403174566,19.4074812756,6.5340179967,8.4572258265,0.0,urad
HAVERI,2012,Kharif,54.0,7.0,25.9262901656,6.7576899047,71.8391822227,25.4175034373,24.1270094812,3.8554992688,10.8221573541,0.0,urad
MANDYA,2012,Kharif,177.0,85.0,17.7232079272,7.6128729203,60.8522692601,22.5527997986,24.3370215801,3.3151921243,9.744237354,0.0,urad
MYSORE,2012,Kharif,12067.0,1559.0,23.316724257,7.1479874294,70.0300820652,21.2918878534,18.1380480166,3.7101090225,10.4540150265,0.0,urad
RAMANAGARA,2012,Kharif,24.0,12.0,26.3776826128,6.9857259713,62.4640323945,26.611673016,23.7620293755,4.38590261,8.3506157152,0.0,urad
SHIMOGA,2012,Kharif,5.0,2.0,17.3468657783,7.3481361693,51.6415065541,23.9695786685,18.8903597157,4.8583477249,11.5728340248,0.0,urad
TUMKUR,2012,Kharif,166.0,3.0,16.333715626,7.5402508239,54.2390970411,26.1437914183,18.5842935326,4.3666056924,10.0776294118,0.0,urad
YADGIR,2012,Kharif,1250.0,473.0,18.9038966036,6.8498449405,74.2631197187,23.7036956416,19.4713436209,5.8752380095,8.9631680195,0.0,urad
BAGALKOT,2012,Rabi,20920.0,18662.0,24.8034164411,6.2669614442,43.5312945027,21.7687291243,22.0853954135,52.3275796119,20.3955552298,13.5994933269,wheat
BELGAUM,2012,Rabi,47291.0,42590.0,22.023307151,6.4666483632,39.7448717618,20.6772447787,21.6117771072,53.8036080023,27.415319607,12.0724350675,wheat
BELLARY,2012,Rabi,576.0,401.0,21.5494691086,6.0229305513,60.2372694105,18.6239279563,21.6567877998,53.4540226448,24.538309406,11.8235379144,wheat
BIDAR,2012,Rabi,6878.0,9422.0,24.737214387,6.4715053212,73.2917811481,21.7651533896,20.1643652598,51.7530771932,23.0552363575,10.9120973639,wheat
BIJAPUR,2012,Rabi,52074.0,44375.0,24.0536593426,6.6058261526,56.7407146514,18.3291627117,23.9498738379,46.2675250064,25.9135686525,13.5625898624,wheat
CHITRADURGA,2012,Rabi,185.0,163.0,21.7654321809,6.2313973088,35.7165878884,20.9020259025,20.181014371,48.9208548674,24.4898301052,12.5765576893,wheat
DAVANGERE,2012,Rabi,334.0,518.0,22.0402369177,6.0674630682,40.755635182,18.394883092,20.5310175233,50.9151094394,29.2217895546,13.6255588081,wheat
DHARWAD,2012,Rabi,42901.0,20989.0,25.6139528401,6.485542157,38.9887617796,18.843623103,23.0754631152,45.0947206207,23.5882039453,11.4774520134,wheat
GADAG,2012,Rabi,31619.0,20516.0,24.2543008957,6.7189899583,32.3452896105,19.7724829124,20.2342404368,49.2695668038,24.4119687217,10.4480737181,wheat
GULBARGA,2012,Rabi,11271.0,14787.0,23.2295231566,6.1848460523,45.6455059763,19.1452616708,22.7640251578,54.4226107547,28.6842460829,11.2682231665,wheat
HAVERI,2012,Rabi,1255.0,458.0,24.5871585981,6.2826680032,73.7121726994,18.3394593568,23.1238375411,45.6152067519,25.9509581125,10.1777285415,wheat
KOPPAL,2012,Rabi,6540.0,3945.0,24.0915637526,6.5180674571,46.0947347043,18.8753455914,23.1103057359,54.4025916931,26.8985876997,11.7275415255,wheat
RAICHUR,2012,Rabi,2332.0,1172.0,23.1747309865,6.3555665857,69.9972278629,20.4846829697,21.4369794105,47.2999212536,22.2614318112,11.3812968872,wheat
YADGIR,2012,Rabi,1098.0,873.0,23.5379132927,6.7674516408,48.2248108274,18.601444863,20.2865456491,45.6897897287,21.3464182273,12.2685005069,wheat
BAGALKOT,2013,Kharif,4074.0,2129.0,31.7829182924,6.6206273129,63.1492047127,25.2202813931,37.2168801637,17.7015354501,6.5567783843,11.9148115423,arhar/tur
BANGALORE RURAL,2013,Kharif,1274.0,815.0,34.7537713139,6.53116385,61.2750296301,32.9944529229,35.145204942,16.3051951217,6.5355130363,10.9589016667,arhar/tur
BELGAUM,2013,Kharif,3834.0,1650.0,33.958919676,7.0999791041,61.2068935424,26.820723422,39.2480799967,15.4915368114,7.1472529402,12.919074346,arhar/tur
BELLARY,2013,Kharif,3325.0,1614.0,33.1078595541,6.8105180053,60.2455258142,26.6799448131,39.4224784981,14.7863684121,5.3897815922,13.2341936272,arhar/tur
BENGALURU URBAN,2013,Kharif,1011.0,929.0,32.0829188559,6.947095411,62.6249195384,29.8662196668,39.2239135872,15.4427598751,5.2056467485,11.7290399055,arhar/tur
BIDAR,2013,Kharif,73270.0,59305.0,34.581689038,7.052975169,64.3541958898,29.4781378529,37.499927649,16.3810762192,7.8616601101,10.0149191181,arhar/tur
BIJAPUR,2013,Kharif,180625.0,170564.0,34.333002338,7.0077388033,64.5907302388,28.2546125023,38.3729261953,15.9984779389,6.3933061955,12.6305536925,arhar/tur
CHAMARAJANAGAR,2013,Kharif,1124.0,366.0,30.2376597515,6.7817659568,61.5888306733,30.9525989086,38.9379478611,17.1415142047,7.038245218,11.7042146578,arhar/tur
CHIKBALLAPUR,2013,Kharif,4989.0,4033.0,31.4117477434,7.3760583212,62.4905711313,27.7508867334,36.7893544077,16.5904858599,6.3744810495,12.690904401,arhar/tur
CHIKMAGALUR,2013,Kharif,469.0,431.0,34.9840745106,7.4859253869,64.631765571,30.9173368703,36.71359012,14.8787538705,7.8666548329,12.4525842424,arhar/tur
CHITRADURGA,2013,Kharif,8957.0,7250.0,30.6736013468,7.2356911464,62.843844556,29.4987116436,35.1942733378,14.6424225788,4.7903824095,10.1674617184,arhar/tur
DAVANGERE,2013,Kharif,8145.0,6152.0,30.4503272781,7.4553171029,62.3804279887,28.1829737321,36.4869989004,14.1783168535,5.0018994278,13.0454266274,arhar/tur
DHARWAD,2013,Kharif,2694.0,1996.0,34.9490824507,6.7972883254,62.8649000998,27.8442769127,39.7318495446,17.7143048643,5.7954693604,13.5411494348,arhar/tur
GADAG,2013,Kharif,1808.0,670.0,31.8658162825,7.1506647195,64.1693643307,27.5279887353,39.2689610049,14.7817927242,4.1019202771,13.8617532978,arhar/tur
GULBARGA,2013,Kharif,369537.0,394592.0,34.7173933178,7.1551190473,62.2084825074,26.9830967739,36.4562049924,17.1089815965,6.0634800417,13.4243691082,arhar/tur
HASSAN,2013,Kharif,2015.0,869.0,34.3402269867,6.9401768417,64.6019676703,32.2155499462,37.44708758,17.0361586244,6.2350210241,13.2321111534,arhar/tur
HAVERI,2013,Kharif,1673.0,1162.0,31.6524856124,6.9716401222,61.9134087287,30.0016635711,36.6997045728,17.554159976,6.0527887786,10.4540371152,arhar/tur
KOLAR,2013,Kharif,2506.0,1895.0,33.1901674077,7.2437141687,64.9579762104,28.5805952797,39.9824254185,15.8663612573,7.2933069094,10.7912168133,arhar/tur
KOPPAL,2013,Kharif,10186.0,4809.0,30.7775354407,6.6736246648,64.1765120383,30.9818789586,35.2153346262,16.6605677989,4.392899796,13.7026950759,arhar/tur
MANDYA,2013,Kharif,1234.0,359.0,34.9912565416,7.0630996642,63.0615892846,25.6631061964,39.6670190752,14.4658134823,7.5866633638,10.3081541502,arhar/tur
MYSORE,2013,Kharif,3763.0,2291.0,31.1211518484,7.3013459627,60.0166675063,32.5978574352,39.0280605022,16.8878542491,7.6803009673,11.0838314352,arhar/tur
RAICHUR,2013,Kharif,38322.0,16965.0,34.3421223124,7.0213106829,60.3836722775,29.738590312,38.3635515795,16.8873974334,5.3127073545,10.4386080595,arhar/tur
RAMANAGARA,2013,Kharif,5030.0,4654.0,32.1874832456,6.5006348314,62.3681684227,26.5303743126,38.8819811463,15.6963164713,5.2186358085,13.504323835,arhar/tur
SHIMOGA,2013,Kharif,252.0,231.0,30.3616354834,7.3780673107,61.805076656,27.1985080046,35.272337906,14.9903628538,4.232057324,11.7915993967,arhar/tur
TUMKUR,2013,Kharif,10966.0,4240.0,31.6808435671,7.2454988431,60.3000785157,32.1197897887,36.3320639128,17.309276429,5.8053806194,10.1989442676,arhar/tur
UTTAR KANNAD,2013,Kharif,7.0,6.0,31.4296308533,7.3601023393,64.1816470975,28.1454641193,39.6410182925,15.1463397967,4.2189869384,13.7914507208,arhar/tur
YADGIR,2013,Kharif,82658.0,66589.0,31.2201469846,7.3597143561,63.8201084472,30.8072219153,37.6305823932,16.3488624945,4.6306969365,10.4195319642,arhar/tur
BAGALKOT,2013,Kharif,26519.0,24211.0,15.0069535615,5.9359978519,51.7046543747,30.8079577011,20.0310259289,39.3766521259,29.8621094288,0.0,bajra
BELGAUM,2013,Kharif,12444.0,8204.0,19.5188764965,5.9927267356,53.9024910205,30.9213453147,20.2644912427,39.5789761117,27.0038627834,0.0,bajra
BELLARY,2013,Kharif,17017.0,17201.0,16.3492457934,6.1145766472,47.4463786031,30.2360298406,24.1048664739,39.8449660302,31.2388693882,0.0,bajra
BENGALURU URBAN,2013,Kharif,7.0,8.0,16.4474380861,6.1608595754,41.4775237534,31.522036642,23.5359026997,39.4560824749,31.0012847753,0.0,bajra
BIDAR,2013,Kharif,2939.0,3356.0,18.6893730688,6.498933046,41.8543951908,31.134200335,22.8998274008,42.7129813418,29.297544518,0.0,bajra
BIJAPUR,2013,Kharif,69832.0,75694.0,17.0005087578,6.0018391453,48.1921984873,30.9671642437,24.2508076247,42.3351896524,27.3715954839,0.0,bajra
CHAMARAJANAGAR,2013,Kharif,915.0,1409.0,15.4208035924,6.3685260565,46.3986226867,31.3995633983,24.0778664567,38.1273509508,31.7991382982,0.0,bajra
CHIKBALLAPUR,2013,Kharif,2.0,2.0,19.4396644,6.3885388477,50.043214508,31.5737045052,24.2076468458,38.3346188258,29.7904210019,0.0,bajra
CHIKMAGALUR,2013,Kharif,1.0,1.0,17.7031555259,6.4869909895,47.3694943601,31.7154504581,20.6739120102,39.5257351736,30.1100357439,0.0,bajra
CHITRADURGA,2013,Kharif,2049.0,1110.0,15.3978947165,6.1790903285,46.5226103758,30.8056281943,24.8412466278,39.8520043252,30.1313356264,0.0,bajra
DAVANGERE,2013,Kharif,653.0,659.0,17.4844065052,6.4116338385,47.0181571869,31.9628768751,23.0583679856,37.5812792951,30.0037325254,0.0,bajra
DHARWAD,2013,Kharif,8.0,9.0,19.3788938611,5.9270068202,44.7733603966,30.688875924,22.6001415021,39.0439873174,32.8648184845,0.0,bajra
GADAG,2013,Kharif,2771.0,2169.0,15.770520498,5.9992736229,41.8568794164,30.9466489813,24.070779932,40.6518097067,31.1905093345,0.0,bajra
GULBARGA,2013,Kharif,14897.0,19870.0,15.1183188626,6.3275726226,49.4335888157,30.0401982645,21.3620913815,40.3621089623,30.0587218143,0.0,bajra
HASSAN,2013,Kharif,43.0,51.0,17.4995290415,6.4000842752,58.4660621031,31.63946344,20.5593133436,40.3316779969,32.7326261774,0.0,bajra
KOPPAL,2013,Kharif,59563.0,99363.0,15.5655925894,6.3428981471,55.8090813658,30.6352825131,23.9140192382,37.985242034,28.6104178328,0.0,bajra
MYSORE,2013,Kharif,4.0,5.0,18.2897545192,6.0784595093,54.6617005723,31.4295965582,21.3782831474,37.5282080176,28.8629199627,0.0,bajra
RAICHUR,2013,Kharif,50996.0,56876.0,18.8533885064,6.255867069,49.2172073462,30.7762428776,22.1193468181,40.4771928018,29.1198072134,0.0,bajra
RAMANAGARA,2013,Kharif,68.0,80.0,16.1032018839,6.0859454165,55.2413684793,31.6171872748,22.6516749962,40.110179823,28.7903258438,0.0,bajra
SHIMOGA,2013,Kharif,4.0,5.0,15.4354754468,6.2327442686,51.3152977779,30.8304442963,24.6318153166,39.7245998359,30.7686993132,0.0,bajra
TUMKUR,2013,Kharif,92.0,109.0,18.8972898168,6.3524668765,40.0032764764,30.3749697249,22.6344021668,37.9510827305,30.4307915412,0.0,bajra
YADGIR,2013,Kharif,19647.0,20531.0,17.1714741878,5.8630677287,50.7060809831,31.6700491962,23.629113719,40.1784128442,31.3727598127,0.0,bajra
BAGALKOT,2013,Whole Year,94.0,27.0,23.9741620853,9.679359047,8.5899010614,23.6879900854,18.744558705,41.5922676013,0.0,0.0,coriander
BANGALORE RURAL,2013,Whole Year,40.0,12.0,26.9333879771,9.7226265263,9.045062864,26.0368141909,18.1419511573,40.2547429337,0.0,0.0,coriander
BELGAUM,2013,Whole Year,348.0,108.0,17.1933774465,8.2666913596,8.7057598555,22.1675530188,15.1358201356,41.52138238,0.0,0.0,coriander
BELLARY,2013,Whole Year,838.0,260.0,15.4984760287,9.0171474671,8.5147174118,22.3284404067,16.3782497824,42.1941794223,0.0,0.0,coriander
BENGALURU URBAN,2013,Whole Year,9.0,3.0,25.440129024,8.6737638863,9.8769495879,23.7497281868,24.2335427608,38.7123276396,0.0,0.0,coriander
BIDAR,2013,Whole Year,55.0,17.0,21.408460837,8.6544689517,9.8466437919,23.2829113015,22.4191219579,38.5644608271,0.0,0.0,coriander
BIJAPUR,2013,Whole Year,58.0,18.0,21.232612803,9.6900130737,9.5322419988,22.2166994809,24.1419528842,40.3254987029,0.0,0.0,coriander
CHAMARAJANAGAR,2013,Whole Year,516.0,160.0,17.5199328127,8.5378953854,9.3841032218,22.8029786072,21.2736215493,42.0758458457,0.0,0.0,coriander
CHIKMAGALUR,2013,Whole Year,326.0,103.0,19.917861137,8.423017423,7.5886763049,25.4494190958,18.8938369874,37.3852467397,0.0,0.0,coriander
CHITRADURGA,2013,Whole Year,78.0,24.0,20.3313720459,8.9877236467,8.8723764354,27.5429260135,22.4784953547,40.1239064776,0.0,0.0,coriander
DAVANGERE,2013,Whole Year,4.0,1.0,27.4542386153,8.6100403081,9.877960439,26.0853762554,16.0693221996,41.5597502723,0.0,0.0,coriander
DHARWAD,2013,Whole Year,144.0,45.0,24.9302704556,8.6063812924,9.0576438993,23.527314774,21.1668781424,37.2925752001,0.0,0.0,coriander
GADAG,2013,Whole Year,20.0,6.0,20.5122395909,8.9683378024,9.969408651,26.1919803177,20.0649109343,40.1331206411,0.0,0.0,coriander
GULBARGA,2013,Whole Year,21.0,7.0,16.6389430496,9.7580148484,9.6073744093,27.1010218722,17.2698632322,42.4092113206,0.0,0.0,coriander
HASSAN,2013,Whole Year,8.0,2.0,22.6256798733,8.4551890786,9.20362379,27.1906261248,20.2996062434,39.4286777843,0.0,0.0,coriander
HAVERI,2013,Whole Year,31.0,10.0,20.6404147127,9.4978477019,8.5456206188,26.2632831771,24.9851365529,39.0027745546,0.0,0.0,coriander
KOLAR,2013,Whole Year,5.0,2.0,25.9863661141,8.8069134553,9.6424158192,23.346636427,23.1710995727,40.076778423,0.0,0.0,coriander
MANDYA,2013,Whole Year,2.0,1.0,23.293921388,9.7894329059,9.2862360514,26.0315224149,22.8188842406,42.3724033758,0.0,0.0,coriander
MYSORE,2013,Whole Year,51.0,16.0,26.0272735613,8.5816415078,9.8085589845,22.0118080172,21.5142867434,42.954914672,0.0,0.0,coriander
BAGALKOT,2013,Kharif,606.0,1795.0,22.8700673399,7.929234261,59.9919035373,31.6076657848,22.141183313,32.9612554416,11.1127180571,0.0,cotton(lint)
BANGALORE RURAL,2013,Kharif,2.0,6.0,34.2703743131,7.8443227631,68.1476160249,30.8603290317,20.0089912636,29.7062886511,13.7619203464,0.0,cotton(lint)
BELGAUM,2013,Kharif,29844.0,83384.0,17.6966813609,7.3643104691,59.6853860042,32.3335870969,24.7508317036,29.5930767158,11.4417011513,0.0,cotton(lint)
BELLARY,2013,Kharif,72108.0,184949.0,15.6751070621,7.4126792662,93.055350214,29.9799924347,23.2109667389,30.1222675885,10.7653801306,0.0,cotton(lint)
BIDAR,2013,Kharif,319.0,945.0,30.5756787141,6.5333533248,90.3485697006,34.9518810505,23.5598373018,31.819464629,10.6510235848,0.0,cotton(lint)
BIJAPUR,2013,Kharif,9881.0,23301.0,27.3247854575,6.8242714116,96.2196953078,26.4166647607,19.1933810829,31.4622583245,12.973272536,0.0,cotton(lint)
CHAMARAJANAGAR,2013,Kharif,10166.0,30108.0,31.6802070649,7.168338308,86.4377168883,28.7797734171,15.7772997172,30.0744125874,11.3021705086,0.0,cotton(lint)
CHIKBALLAPUR,2013,Kharif,160.0,474.0,16.2036933765,6.8953674075,58.5363319153,28.6366692106,21.022984457,30.1080643009,11.5405943591,0.0,cotton(lint)
CHIKMAGALUR,2013,Kharif,1299.0,1386.0,19.4805880908,7.9448067267,58.0236958007,30.8546791008,24.7274197944,29.4164403654,12.484948421,0.0,cotton(lint)
CHITRADURGA,2013,Kharif,20250.0,34287.0,29.6181638028,7.1552406239,98.7142817235,31.1810398781,22.5816669847,32.984361516,12.255970477,0.0,cotton(lint)
DAVANGERE,2013,Kharif,19895.0,25348.0,23.1728227465,6.7926642843,95.0850215598,29.4130733105,15.9783428721,28.7675236987,13.3182628194,0.0,cotton(lint)
DHARWAD,2013,Kharif,60529.0,79824.0,28.6839542986,6.2116174892,55.7456568274,34.7360544056,20.6403592811,30.8128070923,12.3846689103,0.0,cotton(lint)
GADAG,2013,Kharif,25670.0,100411.0,29.3285736751,6.139377474,99.4997763577,32.8767965742,23.3419843626,31.1590130326,11.5684395618,0.0,cotton(lint)
GULBARGA,2013,Kharif,47273.0,269445.0,33.6481827433,6.3557324804,68.4536354746,32.1100392893,19.6358589964,29.7049438715,11.1824785984,0.0,cotton(lint)
HASSAN,2013,Kharif,281.0,832.0,19.7530105856,6.1706755954,76.048087907,30.5686327844,23.598348313,29.1236465022,11.5340326416,0.0,cotton(lint)
HAVERI,2013,Kharif,96977.0,192919.0,20.2203162249,6.5475750629,58.2679677064,33.5722601953,20.4408366346,30.4608490068,13.1436546994,0.0,cotton(lint)
KOPPAL,2013,Kharif,4447.0,12077.0,34.3664505038,7.9049384353,75.7765477479,30.4631040258,19.0927857831,27.6191281625,13.002220056,0.0,cotton(lint)
MANDYA,2013,Kharif,4.0,12.0,18.2705558364,7.5782869544,79.1349227135,31.2124675738,15.2050309839,32.4901280653,12.5717256314,0.0,cotton(lint)
MYSORE,2013,Kharif,46165.0,136724.0,22.0115953624,6.1727230497,67.8933952218,25.9719325335,23.8024515675,29.1264812716,10.5848331318,0.0,cotton(lint)
